zip,county,cong_dist
41164,Carter,KY-21
41166,Lewis,KY-21
41168,Boyd,KY-21
41169,Greenup,KY-21
41171,Elliott,KY-21
41174,Greenup,KY-21
41175,Greenup,KY-21
41179,Lewis,KY-21
41180,Lawrence,KY-21
41181,Carter,
41183,Greenup,KY-21
41189,Lewis,KY-21
41201,Lawrence,KY-21
41203,Martin,KY-21
41204,Johnson,KY-21
41214,Martin,KY-21
41216,Floyd,KY-21
41219,Johnson,KY-21
41222,Johnson,KY-21
41224,Martin,KY-21
41226,Johnson,KY-21
41230,Lawrence,KY-21
41231,Martin,KY-21
41232,Lawrence,KY-21
41234,Johnson,KY-21
41238,Johnson,KY-21
41240,Johnson,KY-21
41250,Martin,KY-21
41254,Johnson,KY-21
41255,Johnson,KY-21
41256,Johnson,KY-21
41257,Johnson,KY-21
41260,Johnson,KY-21
41262,Martin,KY-21
41263,Johnson,KY-21
41264,Lawrence,KY-21
41265,Johnson,KY-21
41267,Martin,KY-21
41268,Johnson,KY-21
41271,Johnson,KY-21
41274,Johnson,KY-21
41301,Wolfe,KY-21
41310,Breathitt,
41311,Lee,KY-21
41314,Owsley,KY-21
41317,Breathitt,KY-21
41332,Morgan,KY-21
41339,Breathitt,KY-21
41348,Breathitt,KY-21
41351,Owsley,
41352,Morgan,KY-21
41360,Wolfe,KY-21
41364,Owsley,
41365,Wolfe,KY-21
41366,Breathitt,KY-21
41367,Perry,KY-21
41385,Breathitt,KY-21
41386,Owsley,
41390,Breathitt,KY-21
41397,Lee,KY-21
41408,Morgan,KY-21
41421,Morgan,KY-21
41425,Morgan,KY-21
41464,Magoffin,KY-21
41465,Magoffin,KY-21
41472,Morgan,KY-21
41501,Pike,KY-21
41503,Pike,KY-21
41512,Pike,KY-21
41513,Pike,KY-21
41514,Pike,KY-21
41517,Letcher,KY-21
41519,Pike,KY-21
41522,Pike,KY-21
41524,Pike,KY-21
41526,Pike,KY-21
41527,Pike,KY-21
41528,Pike,KY-21
41531,Pike,KY-21
41534,Pike,KY-21
41535,Pike,KY-21
41537,Letcher,KY-21
41538,Pike,KY-21
41539,Pike,KY-21
41540,Pike,KY-21
41543,Pike,KY-21
41544,Pike,KY-21
41547,Pike,KY-21
41548,Pike,KY-21
41553,Pike,KY-21
41554,Pike,KY-21
41555,Pike,KY-21
41557,Pike,KY-21
41558,Pike,KY-21
41559,Pike,KY-21
41560,Pike,KY-21
41562,Pike,KY-21
41563,Pike,KY-21
41564,Pike,KY-21
41566,Pike,KY-21
41567,Pike,KY-21
41568,Pike,KY-21
41571,Pike,KY-21
41572,Pike,KY-21
41601,Floyd,KY-21
41602,Floyd,KY-21
41603,Floyd,KY-21
41604,Floyd,KY-21
41605,Floyd,KY-21
41606,Floyd,KY-21
41607,Floyd,KY-21
41612,Floyd,KY-21
41615,Floyd,KY-21
41616,Floyd,KY-21
41619,Floyd,KY-21
41621,Floyd,KY-21
41622,Floyd,KY-21
41630,Floyd,KY-21
41631,Floyd,KY-21
41632,Magoffin,KY-21
41635,Floyd,KY-21
41636,Floyd,KY-21
41640,Knott,KY-21
41642,Floyd,KY-21
41643,Knott,KY-21
41645,Floyd,KY-21
41647,Floyd,KY-21
41649,Floyd,KY-21
41650,Floyd,KY-21
41651,Floyd,
41653,Floyd,KY-21
41655,Floyd,KY-21
41659,Pike,KY-21
41660,Floyd,KY-21
41663,Floyd,KY-21
41666,Floyd,KY-21
41667,Floyd,KY-21
41669,Floyd,KY-21
41701,Perry,KY-21
41712,Perry,KY-21
41713,Perry,KY-21
41714,Leslie,KY-21
41719,Perry,KY-21
41721,Perry,KY-21
41722,Knott,KY-21
41723,Perry,KY-21
41725,Knott,KY-21
41727,Perry,KY-21
41729,Perry,KY-21
41731,Perry,KY-21
41735,Perry,KY-21
41739,Perry,KY-21
41740,Knott,KY-21
41745,Perry,KY-21
41746,Perry,KY-21
41749,Leslie,KY-21
41751,Perry,KY-21
41754,Perry,KY-21
41759,Knott,KY-21
41760,Perry,KY-21
41762,Leslie,KY-21
41763,Perry,KY-21
41764,Leslie,KY-21
41766,Leslie,KY-21
41772,Knott,KY-21
41773,Knott,KY-21
41774,Perry,KY-21
41775,Leslie,KY-21
41776,Leslie,KY-21
41777,Leslie,KY-21
41778,Perry,
41804,Letcher,KY-21
41810,Letcher,KY-21
41812,Letcher,KY-21
41815,Letcher,KY-21
41817,Knott,KY-21
41819,Letcher,KY-21
41821,Letcher,KY-21
41822,Knott,KY-21
41824,Letcher,KY-21
41825,Letcher,KY-21
41826,Letcher,KY-21
41828,Knott,KY-21
41831,Knott,KY-21
41832,Letcher,KY-21
41833,Letcher,KY-21
41834,Knott,KY-21
41835,Letcher,KY-21
41836,Knott,KY-21
41837,Letcher,KY-21
41838,Letcher,KY-21
41839,Knott,KY-21
41840,Letcher,KY-21
41843,Knott,KY-21
41844,Knott,KY-21
41845,Letcher,KY-21
41847,Knott,KY-21
41848,Letcher,KY-21
41849,Letcher,KY-21
41855,Letcher,KY-21
41858,Letcher,KY-21
41859,Knott,KY-21
41861,Knott,KY-21
41862,Knott,KY-21
42001,McCracken,KY-21
42003,McCracken,KY-21
42020,Calloway,KY-21
42021,Carlisle,KY-21
42022,Ballard,KY-21
42023,Carlisle,KY-21
42024,Ballard,KY-21
42025,Marshall,KY-21
42027,Graves,KY-21
42028,Livingston,KY-21
42029,Marshall,KY-21
42031,Hickman,KY-21
42032,Hickman,KY-21
42035,Carlisle,KY-21
42036,Calloway,KY-21
42037,Crittenden,KY-21
42038,Lyon,KY-21
42039,Graves,KY-21
42040,Graves,KY-21
42041,Fulton,KY-21
42044,Marshall,KY-21
42045,Livingston,KY-21
42047,Livingston,KY-21
42048,Marshall,KY-21
42049,Calloway,KY-21
42050,Fulton,KY-21
42051,Graves,KY-21
42053,Ballard,KY-21
42054,Calloway,KY-21
42055,Lyon,KY-21
42056,Ballard,KY-21
42058,Livingston,KY-21
42060,Ballard,KY-21
42061,Graves,KY-21
42064,Crittenden,KY-21
42066,Graves,KY-21
42069,Graves,KY-21
42071,Calloway,KY-21
42076,Calloway,KY-21
42078,Livingston,KY-21
42079,Graves,KY-21
42081,Livingston,KY-21
42082,Graves,KY-21
42083,Livingston,KY-21
42085,Graves,KY-21
42086,McCracken,KY-21
42087,Ballard,KY-21
42088,Graves,KY-21
42101,Warren,KY-21
42103,Warren,KY-21
42104,Warren,KY-21
42120,Allen,KY-21
42122,Warren,KY-21
42123,Barren,KY-21
42124,Metcalfe,KY-21
42127,Barren,KY-21
42129,Metcalfe,KY-21
42130,Barren,KY-21
42131,Barren,
42133,Monroe,KY-21
42134,Simpson,KY-21
42140,Monroe,KY-21
42141,Barren,KY-21
42151,Monroe,KY-21
42153,Allen,KY-21
42154,Metcalfe,KY-21
42156,Barren,KY-21
42157,Monroe,KY-21
42159,Warren,KY-21
42160,Edmonson,KY-21
42163,Edmonson,KY-21
42164,Allen,KY-21
42166,Metcalfe,KY-21
42167,Monroe,KY-21
42170,Warren,KY-21
42171,Warren,KY-21
42202,Logan,KY-21
42204,Todd,KY-21
42206,Logan,KY-21
42207,Edmonson,KY-21
42210,Edmonson,KY-21
42211,Trigg,KY-21
42214,Metcalfe,KY-21
42215,Christian,KY-21
42217,Christian,KY-21
42220,Todd,KY-21
42223,Montgomery,KY-21
42232,Christian,KY-21
42234,Todd,KY-21
42236,Christian,KY-21
42240,Christian,KY-21
42252,Butler,
42254,Christian,KY-21
42256,Logan,KY-21
42259,Edmonson,KY-21
42261,Butler,KY-21
42262,Christian,KY-21
42265,Logan,KY-21
42266,Christian,KY-21
42273,Butler,KY-21
42274,Warren,KY-21
42275,Butler,KY-21
42276,Logan,KY-21
42280,Todd,KY-21
42285,Edmonson,KY-21
42286,Todd,KY-21
42301,Daviess,KY-21
42303,Daviess,KY-21
42320,Ohio,KY-21
42321,Muhlenberg,KY-21
42322,McLean,KY-21
42323,Muhlenberg,KY-21
42324,Muhlenberg,KY-21
42325,Muhlenberg,KY-21
42326,Muhlenberg,KY-21
42327,McLean,KY-21
42328,Ohio,KY-21
42330,Muhlenberg,KY-21
42332,Muhlenberg,KY-21
42333,Ohio,KY-21
42337,Muhlenberg,KY-21
42338,Ohio,KY-21
42339,Muhlenberg,KY-21
42343,Ohio,KY-21
42344,Muhlenberg,KY-21
42345,Muhlenberg,KY-21
42347,Ohio,KY-21
42348,Hancock,KY-21
42349,Ohio,KY-21
42350,McLean,KY-21
42351,Hancock,KY-21
42352,McLean,KY-21
42354,Ohio,KY-21
42355,Daviess,KY-21
42356,Daviess,KY-21
42361,Ohio,KY-21
42366,Daviess,KY-21
42367,Muhlenberg,KY-21
42368,Hancock,KY-21
42369,Ohio,KY-21
42370,Ohio,KY-21
42371,McLean,KY-21
42372,McLean,KY-21
42374,Muhlenberg,KY-21
42376,Daviess,KY-21
42378,Ohio,KY-21
42404,Webster,KY-21
42406,Henderson,KY-21
42408,Hopkins,KY-21
42409,Webster,KY-21
42410,Hopkins,KY-21
42411,Caldwell,KY-21
42413,Hopkins,KY-21
42420,Henderson,KY-21
42431,Hopkins,KY-21
42436,Hopkins,KY-21
42437,Union,KY-21
42440,Hopkins,KY-21
42441,Hopkins,KY-21
42442,Hopkins,KY-21
42444,Webster,
42445,Caldwell,KY-21
42450,Webster,KY-21
42451,Henderson,KY-21
42452,Henderson,KY-21
42453,Hopkins,KY-21
42455,Webster,KY-21
42456,Webster,KY-21
42458,Henderson,KY-21
42459,Union,KY-21
42461,Union,KY-21
42462,Union,KY-21
42463,Webster,KY-21
42464,Hopkins,KY-21
42501,Pulaski,KY-21
42503,Pulaski,KY-21
42516,Casey,KY-21
42518,Pulaski,KY-21
42519,Pulaski,KY-21
42528,Casey,KY-21
42533,Pulaski,KY-21
42539,Casey,KY-21
42541,Casey,KY-21
42544,Pulaski,KY-21
42553,Pulaski,KY-21
42565,Casey,KY-21
42566,Casey,KY-21
42567,Pulaski,KY-21
42602,Clinton,KY-21
42603,Wayne,KY-21
42629,Russell,KY-21
42631,McCreary,KY-21
42633,Wayne,KY-21
42634,McCreary,KY-21
42635,McCreary,KY-21
42638,McCreary,KY-21
42642,Russell,KY-21
42647,McCreary,KY-21
42649,McCreary,KY-21
42653,McCreary,KY-21
42701,Hardin,KY-21
42712,Hardin,KY-21
42713,Hart,KY-21
42715,Adair,KY-21
42716,Larue,KY-21
42717,Cumberland,KY-21
42718,Taylor,KY-21
42721,Grayson,KY-21
42722,Hart,KY-21
42724,Hardin,KY-21
42726,Grayson,KY-21
42728,Adair,KY-21
42729,Hart,KY-21
42732,Hardin,KY-21
42733,Taylor,KY-21
42740,Hardin,KY-21
42741,Adair,KY-21
42742,Adair,
42743,Green,KY-21
42746,Hart,KY-21
42748,Larue,KY-21
42749,Hart,KY-21
42753,Adair,KY-21
42754,Grayson,KY-21
42757,Hart,KY-21
42758,Taylor,KY-21
42759,Cumberland,
42762,Grayson,KY-21
42764,Green,KY-21
42765,Hart,KY-21
42776,Hardin,KY-21
42782,Green,KY-21
42784,Hart,KY-21
42788,Hardin,KY-21
43001,Licking,OH-39
43002,Franklin,OH-39
43003,Delaware,OH-39
43004,Franklin,OH-39
43005,Knox,OH-39
43006,Coshocton,OH-39
43007,Union,
43008,Licking,OH-39
43009,Champaign,OH-39
43010,Clark,OH-39
43011,Knox,OH-39
43013,Licking,OH-39
43014,Knox,OH-39
43015,Delaware,OH-39
43016,Franklin,OH-39
43017,Franklin,OH-39
43018,Licking,
43019,Knox,OH-39
43021,Delaware,OH-39
43022,Knox,OH-39
43023,Licking,OH-39
43025,Licking,OH-39
43026,Franklin,OH-39
43027,Licking,
43028,Knox,OH-39
43029,Madison,OH-39
43030,Licking,OH-39
43031,Licking,OH-39
43032,Delaware,OH-39
43033,Licking,OH-39
43035,Delaware,OH-39
43036,Union,OH-39
43037,Knox,OH-39
43040,Union,OH-39
43044,Champaign,OH-39
43045,Union,OH-39
43046,Fairfield,OH-39
43047,Champaign,
43050,Knox,OH-39
43054,Franklin,OH-39
43055,Licking,OH-39
43056,Licking,OH-39
43060,Champaign,OH-39
43061,Delaware,OH-39
43062,Licking,OH-39
43064,Madison,OH-39
43065,Delaware,OH-39
43066,Delaware,OH-39
43067,Union,OH-39
43068,Franklin,OH-39
43070,Champaign,OH-39
43071,Licking,OH-39
43072,Champaign,OH-39
43074,Delaware,OH-39
43076,Perry,OH-39
43077,Union,OH-39
43078,Champaign,OH-39
43080,Licking,OH-39
43081,Franklin,OH-39
43082,Delaware,OH-39
43084,Champaign,OH-39
43085,Franklin,OH-39
43101,Ross,OH-39
43102,Fairfield,OH-39
43103,Pickaway,OH-39
43105,Fairfield,OH-39
43106,Fayette,OH-39
43107,Fairfield,OH-39
43109,Franklin,OH-39
43110,Fairfield,OH-39
43111,Hocking,OH-39
43112,Fairfield,OH-39
43113,Pickaway,OH-39
43115,Ross,OH-39
43116,Pickaway,OH-39
43117,Pickaway,OH-39
43119,Franklin,OH-39
43123,Franklin,OH-39
43125,Franklin,OH-39
43126,Franklin,OH-39
43127,Hocking,OH-39
43128,Fayette,OH-39
43130,Fairfield,OH-39
43135,Hocking,OH-39
43136,Fairfield,OH-39
43137,Franklin,OH-39
43138,Hocking,OH-39
43140,Madison,OH-39
43142,Fayette,OH-39
43143,Madison,OH-39
43144,Hocking,OH-39
43145,Pickaway,OH-39
43146,Pickaway,OH-39
43147,Fairfield,OH-39
43148,Fairfield,OH-39
43149,Hocking,OH-39
43150,Fairfield,OH-39
43151,Madison,OH-39
43152,Hocking,OH-39
43153,Madison,OH-39
43154,Fairfield,OH-39
43155,Fairfield,OH-39
43156,Pickaway,OH-39
43157,Fairfield,OH-39
43158,Hocking,OH-39
43160,Fayette,OH-39
43162,Madison,OH-39
43164,Pickaway,OH-39
43201,Franklin,OH-39
43202,Franklin,OH-39
43203,Franklin,OH-39
43204,Franklin,OH-39
43205,Franklin,OH-39
43206,Franklin,OH-39
43207,Franklin,OH-39
43209,Franklin,OH-39
43210,Franklin,OH-39
43211,Franklin,OH-39
43212,Franklin,OH-39
43213,Franklin,OH-39
43214,Franklin,OH-39
43215,Franklin,OH-39
43217,Franklin,OH-39
43218,Franklin,
43219,Franklin,OH-39
43220,Franklin,OH-39
43221,Franklin,OH-39
43222,Franklin,OH-39
43223,Franklin,OH-39
43224,Franklin,OH-39
43227,Franklin,OH-39
43228,Franklin,OH-39
43229,Franklin,OH-39
43230,Franklin,OH-39
43231,Franklin,OH-39
43232,Franklin,OH-39
43235,Franklin,OH-39
43240,Delaware,OH-39
43302,Marion,OH-39
43310,Hardin,OH-39
43311,Logan,OH-39
43314,Marion,OH-39
43315,Morrow,OH-39
43316,Wyandot,OH-39
43317,Morrow,OH-39
43318,Logan,OH-39
43319,Logan,OH-39
43320,Morrow,OH-39
43321,Morrow,OH-39
43322,Marion,OH-39
43323,Wyandot,OH-39
43324,Logan,OH-39
43325,Morrow,
43326,Hardin,OH-39
43330,Wyandot,OH-39
43331,Logan,OH-39
43332,Marion,OH-39
43333,Logan,OH-39
43334,Morrow,OH-39
43336,Logan,OH-39
43337,Marion,OH-39
43338,Morrow,OH-39
43340,Hardin,OH-39
43341,Marion,OH-39
43342,Marion,OH-39
43343,Logan,OH-39
43344,Union,OH-39
43345,Logan,OH-39
43346,Hardin,
43347,Logan,OH-39
43348,Logan,OH-39
43350,Morrow,
43351,Wyandot,OH-39
43356,Marion,OH-39
43357,Logan,OH-39
43358,Union,OH-39
43359,Wyandot,OH-39
43360,Logan,OH-39
43402,Wood,OH-39
43403,Wood,OH-39
43406,Wood,OH-39
43407,Sandusky,OH-39
43408,Ottawa,OH-39
43410,Sandusky,OH-39
43412,Lucas,OH-39
43413,Wood,OH-39
43414,Wood,
43416,Ottawa,OH-39
43420,Sandusky,OH-39
43430,Ottawa,OH-39
43431,Sandusky,OH-39
43432,Ottawa,OH-39
43433,Ottawa,OH-39
43434,Lucas,OH-39
43435,Sandusky,OH-39
43436,Ottawa,
43437,Wood,OH-39
43438,Erie,OH-39
43439,Ottawa,OH-39
43440,Ottawa,OH-39
43442,Sandusky,OH-39
43443,Wood,OH-39
43445,Ottawa,OH-39
43446,Ottawa,OH-39
43447,Wood,OH-39
43449,Ottawa,OH-39
43450,Wood,OH-39
43451,Wood,OH-39
43452,Ottawa,OH-39
43456,Ottawa,OH-39
43457,Wood,OH-39
43458,Ottawa,OH-39
43460,Wood,OH-39
43462,Wood,OH-39
43463,Wood,OH-39
43464,Sandusky,OH-39
43465,Wood,OH-39
43466,Wood,OH-39
43467,Wood,OH-39
43468,Ottawa,OH-39
43469,Sandusky,OH-39
43501,Williams,OH-39
43502,Fulton,OH-39
43504,Lucas,OH-39
43505,Williams,OH-39
43506,Williams,OH-39
43510,Henry,
43511,Wood,OH-39
43512,Defiance,OH-39
43515,Fulton,OH-39
43516,Henry,OH-39
43517,Williams,OH-39
43518,Williams,OH-39
43519,Defiance,OH-39
43520,Defiance,
43521,Fulton,OH-39
43522,Wood,OH-39
43523,Henry,OH-39
43524,Henry,OH-39
43525,Wood,OH-39
43526,Defiance,OH-39
43527,Henry,OH-39
43528,Lucas,OH-39
43529,Wood,OH-39
43530,Defiance,
43531,Williams,OH-39
43532,Henry,OH-39
43533,Fulton,OH-39
43534,Henry,OH-39
43535,Henry,OH-39
43536,Defiance,OH-39
43537,Lucas,OH-39
43540,Fulton,OH-39
43541,Wood,OH-39
43542,Lucas,OH-39
43543,Williams,OH-39
43545,Henry,OH-39
43547,Lucas,OH-39
43548,Henry,OH-39
43549,Defiance,OH-39
43551,Wood,OH-39
43553,Fulton,OH-39
43554,Williams,OH-39
43555,Henry,OH-39
43556,Defiance,OH-39
43557,Williams,OH-39
43558,Fulton,OH-39
43560,Lucas,OH-39
43565,Wood,OH-39
43566,Lucas,OH-39
43567,Fulton,OH-39
43569,Wood,OH-39
43570,Williams,OH-39
43571,Lucas,OH-39
43604,Lucas,OH-39
43605,Lucas,OH-39
43606,Lucas,OH-39
43607,Lucas,OH-39
43608,Lucas,OH-39
43609,Lucas,OH-39
43610,Lucas,OH-39
43611,Lucas,OH-39
43612,Lucas,OH-39
43613,Lucas,OH-39
43614,Lucas,OH-39
43615,Lucas,OH-39
43616,Lucas,OH-39
43617,Lucas,OH-39
43619,Wood,OH-39
43620,Lucas,OH-39
43623,Lucas,OH-39
43701,Muskingum,OH-39
43711,Noble,OH-39
43713,Belmont,OH-39
43716,Monroe,OH-39
43717,Noble,OH-39
43718,Belmont,OH-39
43719,Belmont,OH-39
43720,Muskingum,OH-39
43721,Licking,OH-39
43722,Guernsey,OH-39
43723,Guernsey,OH-39
43724,Noble,OH-39
43725,Guernsey,OH-39
43727,Muskingum,OH-39
43728,Morgan,OH-39
43730,Perry,OH-39
43731,Perry,OH-39
43732,Guernsey,OH-39
43733,Guernsey,OH-39
43734,Muskingum,OH-39
43735,Muskingum,OH-39
43736,Guernsey,OH-39
43738,Muskingum,OH-39
43739,Perry,OH-39
43740,Licking,OH-39
43746,Muskingum,OH-39
43747,Belmont,OH-39
43748,Perry,OH-39
43749,Guernsey,OH-39
43750,Guernsey,OH-39
43754,Monroe,OH-39
43755,Guernsey,OH-39
43756,Morgan,OH-39
43758,Morgan,OH-39
43759,Belmont,OH-39
43760,Perry,OH-39
43761,Perry,OH-39
43762,Muskingum,OH-39
43764,Perry,OH-39
43766,Perry,OH-39
43767,Muskingum,OH-39
43768,Guernsey,OH-39
43771,Muskingum,OH-39
43772,Noble,OH-39
43773,Guernsey,OH-39
43777,Muskingum,OH-39
43778,Guernsey,OH-39
43779,Noble,OH-39
43780,Guernsey,OH-39
43782,Perry,OH-39
43783,Perry,OH-39
43786,Monroe,OH-39
43787,Morgan,OH-39
43788,Noble,OH-39
43791,Muskingum,
43793,Monroe,OH-39
43802,Muskingum,OH-39
43804,Holmes,OH-39
43805,Coshocton,OH-39
43811,Coshocton,OH-39
43812,Coshocton,OH-39
43821,Muskingum,OH-39
43822,Muskingum,OH-39
43824,Coshocton,OH-39
43830,Muskingum,OH-39
43832,Tuscarawas,OH-39
43836,Coshocton,OH-39
43837,Tuscarawas,OH-39
43840,Tuscarawas,OH-39
43842,Muskingum,OH-39
43843,Coshocton,OH-39
43844,Coshocton,OH-39
43845,Coshocton,OH-39
43901,Jefferson,OH-39
43902,Belmont,OH-39
43903,Carroll,OH-39
43905,Belmont,OH-39
43906,Belmont,OH-39
43907,Harrison,OH-39
43908,Jefferson,OH-39
43909,Belmont,
43910,Jefferson,OH-39
43912,Belmont,OH-39
43913,Jefferson,OH-39
43914,Monroe,OH-39
43915,Monroe,OH-39
43917,Jefferson,OH-39
43920,Columbiana,OH-39
43925,Jefferson,OH-39
43926,Jefferson,OH-39
43928,Belmont,OH-39
43930,Jefferson,OH-39
43931,Monroe,OH-39
43932,Jefferson,OH-39
43933,Belmont,OH-39
43934,Belmont,OH-39
43935,Belmont,OH-39
43938,Jefferson,OH-39
43939,Jefferson,OH-39
43940,Belmont,OH-39
43942,Belmont,OH-39
43943,Jefferson,OH-39
43944,Jefferson,OH-39
43945,Columbiana,OH-39
43946,Monroe,OH-39
43947,Belmont,OH-39
43948,Jefferson,OH-39
43950,Belmont,OH-39
43951,Belmont,OH-39
43952,Jefferson,OH-39
43953,Jefferson,OH-39
43961,Jefferson,OH-39
43962,Columbiana,OH-39
43963,Jefferson,OH-39
43964,Jefferson,OH-39
43967,Belmont,OH-39
43968,Columbiana,OH-39
43971,Jefferson,OH-39
43972,Belmont,OH-39
43973,Harrison,OH-39
43974,Harrison,OH-39
43976,Harrison,OH-39
43977,Belmont,OH-39
43981,Harrison,
43983,Belmont,OH-39
43985,Belmont,OH-39
43986,Harrison,OH-39
43988,Harrison,OH-39
44001,Lorain,OH-39
44003,Ashtabula,OH-39
44004,Ashtabula,OH-39
44010,Ashtabula,OH-39
44011,Lorain,OH-39
44012,Lorain,OH-39
44017,Cuyahoga,OH-39
44021,Geauga,OH-39
44022,Cuyahoga,OH-39
44023,Geauga,OH-39
44024,Geauga,OH-39
44026,Geauga,OH-39
44028,Lorain,OH-39
44030,Ashtabula,OH-39
44032,Ashtabula,OH-39
44035,Lorain,OH-39
44039,Lorain,OH-39
44040,Cuyahoga,OH-39
44041,Ashtabula,OH-39
44044,Lorain,OH-39
44045,Lake,OH-39
44046,Geauga,OH-39
44047,Ashtabula,OH-39
44048,Ashtabula,OH-39
44049,Lorain,OH-39
44050,Lorain,OH-39
44052,Lorain,OH-39
44053,Lorain,OH-39
44054,Lorain,OH-39
44055,Lorain,OH-39
44056,Summit,OH-39
44057,Lake,OH-39
44060,Lake,OH-39
44062,Geauga,OH-39
44064,Geauga,OH-39
44065,Geauga,OH-39
44067,Summit,OH-39
44068,Ashtabula,
44070,Cuyahoga,OH-39
44072,Geauga,OH-39
44074,Lorain,OH-39
44076,Ashtabula,OH-39
44077,Lake,OH-39
44080,Geauga,OH-39
44081,Lake,OH-39
44082,Ashtabula,OH-39
44084,Ashtabula,OH-39
44085,Ashtabula,OH-39
44086,Geauga,OH-39
44087,Summit,OH-39
44089,Erie,OH-39
44090,Lorain,OH-39
44092,Lake,OH-39
44093,Ashtabula,OH-39
44094,Lake,OH-39
44095,Lake,OH-39
44099,Ashtabula,OH-39
44101,Cuyahoga,OH-39
44102,Cuyahoga,OH-39
44103,Cuyahoga,OH-39
44104,Cuyahoga,OH-39
44105,Cuyahoga,OH-39
44106,Cuyahoga,OH-39
44107,Cuyahoga,OH-39
44108,Cuyahoga,OH-39
44109,Cuyahoga,OH-39
44110,Cuyahoga,OH-39
44111,Cuyahoga,OH-39
44112,Cuyahoga,OH-39
44113,Cuyahoga,OH-39
44114,Cuyahoga,OH-39
44115,Cuyahoga,OH-39
44116,Cuyahoga,OH-39
44117,Cuyahoga,OH-39
44118,Cuyahoga,OH-39
44119,Cuyahoga,OH-39
44120,Cuyahoga,OH-39
44121,Cuyahoga,OH-39
44122,Cuyahoga,OH-39
44123,Cuyahoga,OH-39
44124,Cuyahoga,OH-39
44125,Cuyahoga,OH-39
44126,Cuyahoga,OH-39
44127,Cuyahoga,OH-39
44128,Cuyahoga,OH-39
44129,Cuyahoga,OH-39
44130,Cuyahoga,OH-39
44131,Cuyahoga,OH-39
44132,Cuyahoga,OH-39
44133,Cuyahoga,OH-39
44134,Cuyahoga,OH-39
44135,Cuyahoga,OH-39
44136,Cuyahoga,OH-39
44137,Cuyahoga,OH-39
44138,Cuyahoga,OH-39
44139,Cuyahoga,OH-39
44140,Cuyahoga,OH-39
44141,Cuyahoga,OH-39
44142,Cuyahoga,OH-39
44143,Cuyahoga,OH-39
44144,Cuyahoga,OH-39
44145,Cuyahoga,OH-39
44146,Cuyahoga,OH-39
44147,Cuyahoga,OH-39
44149,Cuyahoga,OH-39
44201,Portage,OH-39
44202,Portage,OH-39
44203,Summit,OH-39
44212,Medina,OH-39
44214,Wayne,OH-39
44215,Medina,OH-39
44216,Summit,OH-39
44217,Wayne,OH-39
44221,Summit,OH-39
44223,Summit,OH-39
44224,Summit,OH-39
44230,Wayne,OH-39
44231,Portage,OH-39
44232,Summit,
44233,Medina,OH-39
44234,Portage,OH-39
44235,Medina,OH-39
44236,Summit,OH-39
44240,Portage,OH-39
44241,Portage,OH-39
44243,Portage,OH-39
44250,Summit,OH-39
44251,Medina,OH-39
44253,Medina,OH-39
44254,Medina,OH-39
44255,Portage,OH-39
44256,Medina,OH-39
44260,Portage,OH-39
44262,Summit,OH-39
44264,Summit,OH-39
44266,Portage,OH-39
44270,Wayne,OH-39
44272,Portage,OH-39
44273,Medina,OH-39
44274,Medina,OH-39
44275,Medina,OH-39
44276,Wayne,OH-39
44278,Summit,OH-39
44280,Medina,OH-39
44281,Medina,OH-39
44285,Portage,OH-39
44286,Summit,OH-39
44287,Wayne,OH-39
44288,Portage,OH-39
44301,Summit,OH-39
44302,Summit,OH-39
44303,Summit,OH-39
44304,Summit,OH-39
44305,Summit,OH-39
44306,Summit,OH-39
44307,Summit,OH-39
44308,Summit,OH-39
44310,Summit,OH-39
44311,Summit,OH-39
44312,Summit,OH-39
44313,Summit,OH-39
44314,Summit,OH-39
44319,Summit,OH-39
44320,Summit,OH-39
44321,Summit,OH-39
44325,Summit,
44333,Summit,OH-39
44401,Mahoning,OH-39
44402,Trumbull,OH-39
44403,Trumbull,OH-39
44404,Trumbull,OH-39
44405,Mahoning,OH-39
44406,Mahoning,OH-39
44408,Columbiana,OH-39
44410,Trumbull,OH-39
44411,Portage,OH-39
44412,Portage,OH-39
44413,Columbiana,OH-39
44415,Columbiana,
44417,Trumbull,OH-39
44418,Trumbull,OH-39
44420,Trumbull,OH-39
44423,Columbiana,OH-39
44424,Trumbull,
44425,Trumbull,OH-39
44427,Carroll,OH-39
44428,Trumbull,OH-39
44429,Mahoning,OH-39
44430,Trumbull,OH-39
44431,Columbiana,OH-39
44432,Columbiana,OH-39
44436,Mahoning,OH-39
44437,Trumbull,OH-39
44438,Trumbull,OH-39
44439,Trumbull,OH-39
44440,Trumbull,OH-39
44441,Columbiana,OH-39
44442,Mahoning,OH-39
44443,Mahoning,OH-39
44444,Trumbull,OH-39
44445,Columbiana,OH-39
44446,Trumbull,OH-39
44449,Mahoning,OH-39
44450,Trumbull,OH-39
44451,Mahoning,OH-39
44452,Mahoning,OH-39
44454,Mahoning,OH-39
44455,Columbiana,OH-39
44460,Columbiana,OH-39
44470,Trumbull,OH-39
44471,Mahoning,OH-39
44473,Trumbull,OH-39
44481,Trumbull,OH-39
44483,Trumbull,OH-39
44484,Trumbull,OH-39
44485,Trumbull,OH-39
44490,Columbiana,OH-39
44491,Trumbull,OH-39
44493,Columbiana,OH-39
44502,Mahoning,OH-39
44503,Mahoning,OH-39
44504,Mahoning,OH-39
44505,Mahoning,OH-39
44506,Mahoning,OH-39
